client,true_value,geo_value 
c23544,4,6
c23545,6,4
c23546,6,6
c23547,5,5
c23548,8,1
c23549,6,4
c23550,6,6
c23551,3,9
c23552,7,3
c23553,6,4
c23554,5,5
c23555,5,5
c23556,6,5
c23557,7,1
c23558,7,7
c23559,5,6
c23560,3,3
c23561,8,8
c23562,7,6
c23563,6,9
c23564,3,10
c23565,3,3
c23566,5,5
c23567,3,7
c23568,6,5
c23569,6,5
c23570,3,3
c23571,6,2
c23572,5,5
c23573,2,1
c23574,3,5
c23575,2,9
c23576,4,4
c23577,5,1
c23578,6,6
c23579,5,4
c23580,3,10
c23581,9,8
c23582,6,3
c23583,7,3
c23584,6,4
c23585,6,6
c23586,6,4
c23587,1,9
c23588,6,4
c23589,6,6
c23590,5,5
c23591,7,3
c23592,3,8
c23593,1,1
c23594,4,5
c23595,3,3
c23596,5,6
c23597,1,8
c23598,6,7
c23599,2,9
c23600,4,6
c23601,4,4
c23602,5,4
c23603,6,4
c23604,5,4
c23605,5,9
c23606,4,4
c23607,5,5
c23608,3,5
c23609,6,5
c23610,6,1
c23611,5,4
c23612,7,5
c23613,4,10
c23614,5,4
c23615,7,2
c23616,5,5
c23617,7,7
c23618,6,6
c23619,4,6
c23620,8,2
c23621,5,5
c23622,4,5
c23623,5,7
c23624,5,5
c23625,4,6
c23626,5,5
c23627,6,6
c23628,4,4
c23629,6,6
c23630,4,4
c23631,4,5
c23632,5,6
c23633,5,5
c23634,5,5
c23635,8,5
c23636,5,5
c23637,7,6
c23638,5,4
c23639,8,8
c23640,4,6
c23641,5,5
c23642,9,9
c23643,9,1
c23644,8,2
c23645,4,7
c23646,5,6
c23647,6,4
c23648,6,4
c23649,4,7
c23650,5,1
c23651,4,4
c23652,5,5
c23653,7,3
c23654,3,2
c23655,8,9
c23656,3,3
c23657,3,2
c23658,4,4
c23659,8,9
c23660,5,9
c23661,7,9
c23662,5,5
c23663,2,1
c23664,6,6
c23665,5,5
c23666,6,7
c23667,5,3
c23668,6,6
c23669,2,1
c23670,4,5
c23671,4,6
c23672,5,6
c23673,5,5
c23674,5,6
c23675,5,5
c23676,9,10
c23677,1,3
c23678,2,3
c23679,5,6
c23680,7,4
c23681,6,4
c23682,4,8
c23683,3,10
c23684,3,8
c23685,5,5
c23686,7,3
c23687,5,5
c23688,3,9
c23689,6,4
c23690,5,4
c23691,7,2
c23692,5,4
c23693,4,4
c23694,6,7
c23695,4,8
c23696,4,5
c23697,4,4
c23698,4,8
c23699,2,2
c23700,4,4
c23701,4,6
c23702,6,4
c23703,5,5
c23704,4,4
c23705,3,4
c23706,5,4
c23707,4,5
c23708,6,5
c23709,5,5
c23710,3,10
c23711,4,6
c23712,5,5
c23713,6,9
c23714,4,5
c23715,3,3
c23716,4,8
c23717,5,10
c23718,5,3
c23719,6,4
c23720,3,3
c23721,6,10
c23722,5,4
c23723,3,7
c23724,7,3
c23725,4,8
c23726,4,5
c23727,6,5
c23728,4,7
c23729,6,4
c23730,5,10
c23731,7,7
c23732,8,7
c23733,5,6
c23734,8,8
c23735,4,4
c23736,7,6
c23737,7,1
c23738,5,4
c23739,8,2
c23740,4,7
c23741,4,3
c23742,5,4
c23743,5,5
c23744,7,9
c23745,5,4
c23746,10,1
c23747,6,10
c23748,6,4
c23749,6,10
c23750,4,5
c23751,6,6
c23752,4,5
c23753,4,4
c23754,5,5
c23755,5,5
c23756,7,10
c23757,5,4
c23758,3,1
c23759,4,4
c23760,5,6
c23761,6,6
c23762,4,10
c23763,4,4
c23764,6,4
c23765,8,1
c23766,7,7
c23767,6,4
c23768,4,4
c23769,4,6
c23770,3,7
c23771,6,4
c23772,3,3
c23773,3,4
c23774,4,9
c23775,2,1
c23776,7,7
c23777,3,7
c23778,4,6
c23779,5,4
c23780,8,8
c23781,3,8
c23782,4,5
c23783,5,10
c23784,4,6
c23785,7,8
c23786,6,6
c23787,1,9
c23788,4,4
c23789,7,3
c23790,5,5
c23791,6,6
c23792,4,6
c23793,6,5
c23794,2,8
c23795,6,3
c23796,5,8
c23797,5,4
c23798,3,3
c23799,2,9
c23800,5,4
c23801,4,4
c23802,7,3
c23803,5,4
c23804,3,1
c23805,4,5
c23806,4,5
c23807,7,3
c23808,5,7
c23809,4,4
c23810,6,6
c23811,5,6
c23812,6,6
c23813,5,4
c23814,6,5
c23815,9,10
c23816,5,6
c23817,3,7
c23818,9,2
c23819,4,5
c23820,5,5
c23821,3,3
c23822,3,5
c23823,1,8
c23824,6,4
c23825,4,5
c23826,3,2
c23827,6,6
c23828,6,4
c23829,8,8
c23830,6,5
c23831,4,4
c23832,5,4
c23833,3,3
c23834,3,3
c23835,7,3
c23836,7,4
c23837,7,3
c23838,5,5
c23839,8,1
c23840,5,6
c23841,3,7
c23842,8,9
c23843,4,6
c23844,6,4
c23845,3,3
c23846,7,8
c23847,7,8
c23848,5,6
c23849,8,10
c23850,3,4
c23851,9,9
c23852,7,4
c23853,4,4
c23854,3,7
c23855,3,3
c23856,2,7
c23857,5,4
c23858,3,7
c23859,2,10
c23860,3,2
c23861,6,5
c23862,7,2
c23863,5,3
c23864,7,5
c23865,4,4
c23866,3,9
c23867,1,8
c23868,7,8
c23869,6,9
c23870,6,2
c23871,3,7
c23872,5,5
c23873,2,2
c23874,2,9
c23875,7,8
c23876,9,8
c23877,7,3
c23878,7,3
c23879,5,5
c23880,7,3
c23881,4,6
c23882,8,10
c23883,4,5
c23884,5,6
c23885,2,8
c23886,6,10
c23887,4,4
c23888,8,8
c23889,3,7
c23890,6,5
c23891,4,4
c23892,4,4
c23893,4,5
c23894,3,6
c23895,7,1
c23896,6,4
c23897,5,6
c23898,7,4
c23899,6,6
c23900,5,5
c23901,7,7
c23902,5,6
c23903,4,5
c23904,6,4
c23905,4,6
c23906,5,5
c23907,3,3
c23908,1,10
c23909,6,4
c23910,5,5
c23911,5,5
c23912,4,9
c23913,6,4
c23914,4,6
c23915,7,3
c23916,3,7
c23917,6,7
c23918,7,5
c23919,6,5
c23920,2,8
c23921,4,5
c23922,4,6
c23923,5,5
c23924,8,6
c23925,7,1
c23926,7,9
c23927,5,6
c23928,6,6
c23929,4,6
c23930,4,2
c23931,5,9
c23932,5,5
c23933,8,1
c23934,5,6
c23935,7,10
c23936,6,10
c23937,6,3
c23938,6,4
c23939,5,10
c23940,5,4
c23941,3,7
c23942,4,6
c23943,7,7
c23944,6,4
c23945,4,4
c23946,7,6
c23947,3,4
c23948,3,8
c23949,7,7
c23950,5,3
c23951,7,2
c23952,3,2
c23953,5,6
c23954,1,1
c23955,6,6
c23956,7,4
c23957,5,5
c23958,5,5
c23959,6,6
c23960,7,3
c23961,5,5
c23962,5,9
c23963,5,5
c23964,3,7
c23965,5,5
c23966,7,4
c23967,3,7
c23968,6,5
c23969,4,2
c23970,7,3
c23971,2,10
c23972,7,7
c23973,6,5
c23974,4,6
c23975,5,5
c23976,5,6
c23977,6,6
c23978,6,4
c23979,4,6
c23980,4,8
c23981,7,7
c23982,6,2
c23983,4,3
c23984,7,3
c23985,6,4
c23986,7,2
c23987,3,2
c23988,3,7
c23989,2,8
c23990,4,4
c23991,5,5
c23992,8,4
c23993,4,6
c23994,6,4
c23995,4,5
c23996,5,8
c23997,5,5
c23998,8,2
c23999,2,2
c24000,7,6
c24001,4,4
c24002,6,5
c24003,6,4
c24004,6,5
c24005,6,6
c24006,2,9
c24007,7,6
c24008,5,5
c24009,6,6
c24010,3,3
c24011,8,3
c24012,4,6
c24013,6,4
c24014,3,1
c24015,4,5
c24016,5,5
c24017,7,1
c24018,3,1
c24019,4,4
c24020,3,10
c24021,8,2
c24022,5,6
c24023,5,5
c24024,6,5
c24025,3,8
c24026,2,8
c24027,9,1
c24028,5,6
c24029,7,7
c24030,7,9
c24031,7,8
c24032,7,3
c24033,4,4
c24034,3,8
c24035,5,5
c24036,5,5
c24037,4,6
c24038,9,9
c24039,5,6
c24040,5,5
c24041,3,10
c24042,7,1
c24043,4,3
c24044,4,6
c24045,4,5
c24046,3,7
c24047,5,8
c24048,5,5
c24049,3,7
c24050,6,6
c24051,6,1
c24052,4,6
c24053,8,8
c24054,6,4
c24055,5,5
c24056,5,5
c24057,5,6
c24058,4,9
c24059,5,8
c24060,5,8
c24061,6,4
c24062,4,7
c24063,6,4
c24064,5,5
c24065,2,8
c24066,5,5
c24067,6,6
c24068,7,6
c24069,5,5
c24070,8,8
c24071,1,1
c24072,7,2
c24073,1,9
c24074,6,4
c24075,6,5
c24076,3,3
c24077,7,8
c24078,3,2
c24079,2,2
c24080,6,4
c24081,4,6
c24082,7,3
c24083,3,7
c24084,4,4
c24085,6,4
c24086,4,4
c24087,4,4
c24088,5,6
c24089,6,7
c24090,4,6
c24091,4,5
c24092,5,5
c24093,3,7
c24094,6,6
c24095,3,7
c24096,5,8
c24097,3,8
c24098,4,4
c24099,6,6
c24100,7,6
c24101,4,4
c24102,6,4
c24103,4,6
c24104,3,2
c24105,6,4
c24106,4,6
c24107,5,6
c24108,4,4
c24109,3,2
c24110,6,5
c24111,4,4
c24112,4,4
c24113,5,4
c24114,8,9
c24115,6,5
c24116,4,4
c24117,4,4
c24118,6,4
c24119,5,4
c24120,6,4
c24121,4,6
c24122,5,5
c24123,6,6
c24124,6,6
c24125,8,5
c24126,7,10
c24127,6,5
c24128,7,4
c24129,6,4
c24130,4,5
c24131,5,4
c24132,6,5
c24133,7,5
c24134,7,3
c24135,4,5
c24136,5,5
c24137,3,2
c24138,8,9
c24139,6,6
c24140,4,5
c24141,4,4
c24142,4,4
c24143,6,5
c24144,4,6
c24145,4,4
c24146,5,5
c24147,7,5
c24148,7,3
c24149,6,1
c24150,2,8
c24151,5,6
c24152,6,4
c24153,8,8
c24154,5,6
c24155,5,5
c24156,8,7
c24157,7,7
c24158,3,8
c24159,6,6
c24160,2,2
c24161,7,4
c24162,4,4
c24163,6,4
c24164,5,4
c24165,8,7
c24166,3,3
c24167,9,1
c24168,7,7
c24169,6,4
c24170,7,7
c24171,2,6
c24172,6,5
c24173,2,9
c24174,7,6
c24175,3,10
c24176,4,9
c24177,2,8
c24178,2,8
c24179,7,8
c24180,4,5
c24181,7,2
c24182,7,6
c24183,6,4
c24184,5,5
c24185,6,4
c24186,4,5
c24187,5,9
c24188,6,7
c24189,3,5
c24190,3,1
c24191,2,7
c24192,6,7
c24193,6,2
c24194,7,6
c24195,6,4
c24196,6,5
c24197,7,4
c24198,6,9
c24199,8,7
c24200,3,6
c24201,5,5
c24202,5,5
c24203,2,2
c24204,5,5
c24205,3,3
c24206,6,4
c24207,3,6
c24208,4,5
c24209,5,6
c24210,5,6
c24211,5,4
c24212,7,6
c24213,4,6
c24214,2,10
c24215,2,2
c24216,5,5
c24217,6,6
c24218,3,10
c24219,5,5
c24220,5,10
c24221,5,5
c24222,4,6
c24223,6,4
c24224,1,9
c24225,5,6
c24226,3,3
c24227,5,5
c24228,9,1
c24229,6,4
c24230,7,1
c24231,5,6
c24232,4,5
c24233,6,9
c24234,5,4
c24235,3,3
c24236,3,3
c24237,4,5
c24238,4,5
c24239,2,9
c24240,6,4
c24241,4,2
c24242,6,4
c24243,3,9
c24244,4,4
c24245,1,10
c24246,5,5
c24247,3,2
c24248,6,1
c24249,4,4
c24250,5,4
c24251,5,5
c24252,7,8
c24253,5,6
c24254,6,4
c24255,2,8
c24256,8,2
c24257,4,6
c24258,3,5
c24259,6,5
c24260,7,4
c24261,7,1
c24262,6,5
c24263,4,5
c24264,3,4
c24265,3,8
c24266,5,6
c24267,3,3
c24268,5,9
c24269,6,4
c24270,6,4
c24271,8,2
c24272,7,7
c24273,7,1
c24274,3,10
c24275,6,6
c24276,5,6
c24277,4,7
c24278,6,2
c24279,4,6
c24280,8,10
c24281,3,6
c24282,4,1
c24283,7,9
c24284,7,7
c24285,5,9
c24286,4,5
c24287,2,2
c24288,3,7
c24289,3,6
c24290,5,4
c24291,1,1
c24292,5,6
c24293,4,5
c24294,5,5
c24295,4,10
c24296,5,5
c24297,6,6
c24298,5,4
c24299,4,8
c24300,6,6
c24301,5,5
c24302,4,5
c24303,5,5
c24304,3,2
c24305,4,4
c24306,3,9
c24307,5,1
c24308,4,9
c24309,4,7
c24310,7,3
c24311,4,5
c24312,5,10
c24313,9,9
c24314,3,7
c24315,6,6
c24316,6,3
c24317,4,4
c24318,5,5
c24319,3,3
c24320,7,10
c24321,7,7
c24322,5,5
c24323,5,6
c24324,6,6
c24325,5,1
c24326,5,5
c24327,6,4
c24328,6,4
c24329,4,4
c24330,6,9
c24331,5,4
c24332,6,6
c24333,4,4
c24334,3,10
c24335,5,2
c24336,5,6
c24337,5,4
c24338,4,5
c24339,5,5
c24340,5,4
c24341,4,4
c24342,7,7
c24343,6,6
c24344,4,5
c24345,3,3
c24346,4,3
c24347,2,9
c24348,4,8
c24349,8,2
c24350,5,3
c24351,7,3
c24352,6,4
c24353,5,5
c24354,4,4
c24355,3,7
c24356,6,1
c24357,4,4
c24358,4,1
c24359,7,7
c24360,8,10
c24361,6,8
c24362,7,9
c24363,5,5
c24364,7,7
c24365,5,5
c24366,6,6
c24367,5,5
c24368,8,7
c24369,7,3
c24370,5,4
c24371,5,6
c24372,6,5
c24373,7,1
c24374,8,2
c24375,7,1
c24376,5,5
c24377,7,6
c24378,4,2
c24379,5,4
c24380,5,6
c24381,5,6
c24382,5,5
c24383,7,4
c24384,5,5
c24385,5,2
c24386,5,4
c24387,4,6
c24388,1,2
c24389,3,4
c24390,7,9
c24391,5,4
c24392,4,4
c24393,5,5
c24394,2,5
c24395,5,9
c24396,5,5
c24397,3,2
c24398,4,6
c24399,5,5
c24400,7,7
c24401,8,2
c24402,6,10
c24403,5,6
c24404,3,6
c24405,8,9
c24406,3,7
c24407,7,3
c24408,3,5
c24409,5,6
c24410,5,6
c24411,7,6
c24412,5,6
c24413,6,4
c24414,7,7
c24415,5,6
c24416,5,4
c24417,6,4
c24418,6,8
c24419,4,4
c24420,8,2
c24421,1,1
c24422,7,6
c24423,6,4
c24424,4,5
c24425,4,6
c24426,6,6
c24427,3,7
c24428,4,6
c24429,7,1
c24430,6,4
c24431,4,4
c24432,5,5
c24433,4,8
c24434,7,7
c24435,4,4
c24436,5,5
c24437,7,1
c24438,5,4
c24439,7,7
c24440,5,9
c24441,6,6
c24442,5,4
c24443,4,3
c24444,6,4
c24445,8,8
c24446,4,6
c24447,5,5
c24448,6,5
c24449,5,5
c24450,5,6
c24451,4,9
c24452,4,5
c24453,5,5
c24454,4,5
c24455,4,1
c24456,5,5
c24457,4,5
c24458,5,6
c24459,7,4
c24460,4,3
c24461,4,5
c24462,6,5
c24463,2,8
c24464,8,9
c24465,5,6
c24466,7,5
c24467,5,5
c24468,3,6
c24469,6,5
c24470,5,4
c24471,6,4
c24472,5,5
c24473,6,4
c24474,7,3
c24475,6,5
c24476,7,5
c24477,4,4
c24478,4,4
c24479,5,4
c24480,3,4
c24481,5,1
c24482,3,1
c24483,2,10
c24484,1,2
c24485,5,6
c24486,5,5
c24487,4,4
c24488,6,4
c24489,3,3
c24490,3,3
c24491,6,4
c24492,6,4
c24493,7,7
c24494,5,1
c24495,4,6
c24496,4,3
c24497,5,5
c24498,5,3
c24499,6,6
c24500,5,5
c24501,6,2
c24502,8,10
c24503,6,6
c24504,2,8
c24505,9,1
c24506,3,8
c24507,6,5
c24508,9,2
c24509,5,5
c24510,3,3
c24511,5,5
c24512,5,5
c24513,6,6
c24514,6,9
c24515,6,3
c24516,4,4
c24517,6,5
c24518,3,9
c24519,5,4
c24520,4,5
c24521,4,7
c24522,4,6
c24523,3,3
c24524,6,6
c24525,2,7
c24526,5,6
c24527,5,5
c24528,2,2
c24529,4,6
c24530,7,10
c24531,9,1
c24532,4,2
c24533,3,3
c24534,6,4
c24535,6,4
c24536,6,5
c24537,5,4
c24538,6,4
c24539,6,5
c24540,5,8
c24541,4,5
c24542,4,8
c24543,5,6
c24544,7,5
c24545,4,4
c24546,2,1
c24547,5,4
c24548,5,4
c24549,7,4
c24550,5,6
c24551,4,4
c24552,7,5
c24553,5,4
c24554,4,6
c24555,5,6
c24556,6,6
c24557,6,10
c24558,2,8
c24559,7,5
c24560,5,4
c24561,4,6
c24562,8,2
c24563,3,8
c24564,2,2
c24565,4,3
c24566,1,1
c24567,2,9
c24568,9,2
c24569,6,3
c24570,3,2
c24571,3,4
c24572,6,4
c24573,3,7
c24574,6,4
c24575,3,1
c24576,5,7
c24577,7,7
c24578,6,8
c24579,3,3
c24580,5,5
c24581,5,5
c24582,5,5
c24583,6,5
c24584,6,6
c24585,6,5
c24586,4,10
c24587,6,6
c24588,2,2
c24589,7,2
c24590,5,10
c24591,6,9
c24592,7,6
c24593,9,2
c24594,1,2
c24595,5,5
c24596,6,10
c24597,6,4
c24598,6,1
c24599,6,3
c24600,6,5
c24601,8,9
c24602,4,4
c24603,5,6
c24604,5,4
c24605,2,2
c24606,2,8
c24607,6,8
c24608,5,5
c24609,6,6
c24610,4,5
c24611,6,6
c24612,5,4
c24613,7,3
c24614,4,7
c24615,7,4
c24616,5,5
c24617,3,3
c24618,3,2
c24619,4,5
c24620,4,8
c24621,5,5
c24622,7,2
c24623,3,7
c24624,5,5
c24625,4,6
c24626,5,6
c24627,5,4
c24628,7,7
c24629,3,10
c24630,5,4
c24631,7,10
c24632,7,9
c24633,6,6
c24634,4,4
c24635,4,3
c24636,4,3
c24637,5,4
c24638,5,5
c24639,6,4
c24640,4,5
c24641,5,4
c24642,5,5
c24643,5,5
c24644,5,6
c24645,3,3
c24646,4,1
c24647,1,10
c24648,7,6
c24649,5,4
c24650,5,6
c24651,4,4
c24652,3,5
c24653,4,6
c24654,5,4
c24655,5,4
c24656,3,8
c24657,3,7
c24658,6,6
c24659,6,6
c24660,7,3
c24661,4,10
c24662,2,8
c24663,7,7
c24664,3,7
c24665,5,6
c24666,6,4
c24667,5,5
c24668,7,7
c24669,5,5
c24670,3,7
c24671,3,7
c24672,5,5
c24673,3,3
c24674,2,1
c24675,4,6
c24676,6,6
c24677,6,5
c24678,4,3
c24679,6,2
c24680,2,10
c24681,9,9
c24682,6,5
c24683,4,10
c24684,2,8
c24685,6,4
c24686,6,7
c24687,6,6
c24688,4,4
c24689,5,5
c24690,8,8
c24691,9,10
c24692,7,3
c24693,4,3
c24694,4,7
c24695,6,5
c24696,3,7
c24697,5,5
c24698,3,9
c24699,4,8
c24700,4,6
c24701,4,6
c24702,4,4
c24703,7,7
c24704,6,6
c24705,5,6
c24706,5,5
c24707,6,4
c24708,6,5
c24709,9,9
c24710,6,6
c24711,6,5
c24712,3,7
c24713,8,2
c24714,4,5
c24715,3,7
c24716,6,9
c24717,7,10
c24718,3,9
c24719,4,6
c24720,4,5
c24721,3,7
c24722,8,2
c24723,4,6
c24724,6,4
c24725,5,4
c24726,4,8
c24727,4,5
c24728,4,5
c24729,7,3
c24730,6,4
c24731,6,4
c24732,4,6
c24733,3,3
c24734,5,4
c24735,3,6
c24736,4,6
c24737,1,9
c24738,5,4
c24739,5,6
c24740,2,2
c24741,5,4
c24742,5,6
c24743,7,7
c24744,6,4
c24745,3,7
c24746,7,2
c24747,3,3
c24748,8,9
c24749,6,4
c24750,7,4
c24751,5,4
c24752,4,8
c24753,4,6
c24754,4,4
c24755,7,7
c24756,6,5
c24757,3,7
c24758,4,4
c24759,6,7
c24760,6,6
c24761,6,4
c24762,3,3
c24763,7,7
c24764,4,4
c24765,6,6
c24766,5,6
c24767,4,6
c24768,5,6
c24769,4,4
c24770,6,6
c24771,6,4
c24772,1,1
c24773,2,10
c24774,8,2
c24775,6,3
c24776,2,2
c24777,6,5
c24778,3,10
c24779,5,5
c24780,2,8
c24781,6,4
c24782,5,4
c24783,2,9
c24784,7,7
c24785,6,5
c24786,7,9
c24787,5,4
c24788,6,4
c24789,4,5
c24790,4,5
c24791,4,4
c24792,5,6
c24793,5,6
c24794,4,5
c24795,6,6
c24796,3,4
c24797,4,2
c24798,5,6
c24799,2,8
c24800,5,2
c24801,3,2
c24802,6,6
c24803,5,5
c24804,4,8
c24805,3,2
c24806,4,4
c24807,5,6
c24808,5,6
c24809,6,6
c24810,8,9
c24811,4,8
c24812,6,4
c24813,1,1
c24814,6,4
c24815,4,5
c24816,6,7
c24817,8,10
c24818,5,5
c24819,3,9
c24820,6,6
c24821,2,8
c24822,6,4
c24823,6,4
c24824,6,7
c24825,5,8
c24826,6,4
c24827,5,5
c24828,3,8
c24829,3,7
c24830,6,4
c24831,5,5
c24832,4,4
c24833,7,7
c24834,4,5
c24835,6,5
c24836,4,5
c24837,7,7
c24838,6,7
c24839,4,4
c24840,4,4
c24841,2,9
c24842,5,6
c24843,7,3
c24844,3,8
c24845,4,4
c24846,5,5
c24847,6,6
c24848,5,5
c24849,4,6
c24850,6,4
c24851,3,7
c24852,3,1
c24853,4,5
c24854,5,5
c24855,4,3
c24856,4,6
c24857,4,5
c24858,5,6
c24859,5,9
c24860,3,4
c24861,7,3
c24862,7,10
c24863,6,5
c24864,4,6
c24865,5,7
c24866,3,7
c24867,3,9
c24868,5,3
c24869,4,4
c24870,7,7
c24871,2,3
c24872,7,2
c24873,5,4
c24874,4,6
c24875,5,6
c24876,3,7
c24877,9,10
c24878,5,6
c24879,4,9
c24880,7,1
c24881,7,3
c24882,4,7
c24883,5,4
c24884,5,5
c24885,3,5
c24886,1,8
c24887,6,4
c24888,5,10
c24889,5,6
c24890,4,4
c24891,7,2
c24892,3,3
c24893,7,3
c24894,5,5
c24895,4,9
c24896,6,10
c24897,3,8
c24898,5,8
c24899,5,5
c24900,5,5
c24901,1,10
c24902,4,6
c24903,5,5
c24904,4,5
c24905,4,5
c24906,4,4
c24907,3,7
c24908,6,7
c24909,6,9
c24910,4,6
c24911,6,1
c24912,2,4
c24913,5,6
c24914,7,9
c24915,7,3
c24916,6,6
c24917,7,3
c24918,7,10
c24919,8,3
c24920,5,2
c24921,4,5
c24922,7,7
c24923,6,5
c24924,3,2
c24925,6,7
c24926,2,8
c24927,6,5
c24928,6,6
c24929,8,10
c24930,4,6
c24931,2,4
c24932,8,2
c24933,5,6
c24934,5,5
c24935,5,4
c24936,3,3
c24937,5,5
c24938,4,5
c24939,5,2
c24940,3,3
c24941,5,5
c24942,4,6
c24943,5,2
c24944,2,8
c24945,7,3
c24946,6,6
c24947,5,4
c24948,6,6
c24949,7,10
c24950,5,5
c24951,4,1
c24952,8,9
c24953,5,6
c24954,3,3
c24955,4,6
c24956,5,4
c24957,2,2
c24958,4,4
c24959,5,5
c24960,6,4
c24961,7,3
c24962,4,5
c24963,8,1
c24964,5,6
c24965,7,6
c24966,6,5
c24967,4,10
c24968,5,4
c24969,5,5
c24970,4,5
c24971,7,3
c24972,6,9
c24973,5,4
c24974,6,6
c24975,4,9
c24976,8,8
c24977,6,6
c24978,6,4
c24979,3,3
c24980,6,6
c24981,5,4
c24982,6,6
c24983,1,10
c24984,6,4
c24985,3,7
c24986,5,6
c24987,6,5
c24988,5,6
c24989,6,5
c24990,3,3
c24991,4,6
c24992,4,6
c24993,3,8
c24994,5,5
c24995,5,5
c24996,6,6
c24997,4,6
c24998,4,6
c24999,9,10
c25000,6,6
c25001,5,6
c25002,5,5
c25003,2,2
c25004,6,9
c25005,5,6
c25006,6,5
c25007,5,4
c25008,6,4
c25009,5,5
c25010,8,1
c25011,7,3
c25012,6,4
c25013,4,4
c25014,3,2
c25015,4,6
c25016,4,6
c25017,4,9
c25018,2,1
c25019,2,2
c25020,6,4
c25021,5,5
c25022,5,4
c25023,6,5
c25024,3,8
c25025,4,4
c25026,4,5
c25027,5,4
c25028,6,6
c25029,8,10
c25030,5,5
c25031,6,6
c25032,5,9
c25033,2,2
c25034,6,7
c25035,5,5
c25036,5,4
c25037,6,5
c25038,5,5
c25039,7,7
c25040,5,6
c25041,5,5
c25042,5,8
c25043,5,5
c25044,5,5
c25045,4,4
c25046,8,2
c25047,5,5
c25048,3,5
c25049,4,4
c25050,6,3
c25051,3,3
c25052,1,2
c25053,7,8
c25054,5,6
c25055,3,3
c25056,5,5
c25057,5,5
c25058,3,6
c25059,5,6
c25060,7,3
c25061,2,9
c25062,3,4
c25063,3,5
c25064,7,7
c25065,8,1
c25066,5,5
c25067,6,2
c25068,3,3
c25069,5,5
c25070,6,5
c25071,4,4
c25072,6,8
c25073,5,8
c25074,6,5
c25075,4,5
c25076,5,5
c25077,4,4
c25078,6,7
c25079,6,3
c25080,4,4
c25081,4,4
c25082,2,2
c25083,7,10
c25084,5,5
c25085,2,3
c25086,4,4
c25087,6,6
c25088,3,3
c25089,5,5
c25090,7,3
c25091,3,1
c25092,6,6
c25093,7,6
c25094,6,5
c25095,5,4
c25096,4,2
c25097,5,6
c25098,5,5
c25099,3,3
c25100,4,4
c25101,4,4
c25102,3,7
c25103,5,5
c25104,5,6
c25105,5,6
c25106,3,3
c25107,6,6
c25108,5,4
c25109,7,7
c25110,5,8
c25111,5,6
c25112,4,5
c25113,4,5
c25114,7,3
c25115,6,8
c25116,1,4
c25117,6,5
c25118,8,1
c25119,6,9
c25120,5,3
c25121,5,4
c25122,6,9
c25123,4,6
c25124,6,6
c25125,5,5
c25126,7,5
c25127,8,8
c25128,6,4
c25129,3,9
c25130,6,4
c25131,8,8
c25132,5,2
c25133,6,8
c25134,5,5
c25135,4,6
c25136,6,4
c25137,5,5
c25138,3,1
c25139,6,4
c25140,5,4
c25141,2,2
c25142,6,4
c25143,6,4
c25144,4,9
c25145,4,4
c25146,3,10
c25147,5,6
c25148,5,5
c25149,2,8
c25150,6,7
c25151,5,5
c25152,5,5
c25153,5,3
c25154,2,10
c25155,6,6
c25156,4,6
c25157,1,4
c25158,3,3
c25159,4,6
c25160,5,6
c25161,3,3
c25162,7,1
c25163,7,1
c25164,6,4
c25165,5,5
c25166,7,3
c25167,5,4
c25168,7,4
c25169,4,1
c25170,3,2
c25171,3,3
c25172,5,6
c25173,5,4
c25174,4,4
c25175,5,5
c25176,4,7
c25177,4,1
c25178,6,4
c25179,7,7
c25180,5,5
c25181,3,5
c25182,7,9
c25183,8,9
c25184,5,6
c25185,2,2
c25186,6,5
c25187,2,1
c25188,7,6
c25189,9,10
c25190,7,2
c25191,6,3
c25192,6,4
c25193,4,5
c25194,5,5
c25195,6,4
c25196,4,4
c25197,1,1
c25198,7,7
c25199,9,5
c25200,2,8
c25201,5,6
c25202,7,1
c25203,5,3
c25204,3,7
c25205,2,1
c25206,7,7
c25207,4,4
c25208,3,3
c25209,3,7
c25210,4,10
c25211,7,2
c25212,4,6
c25213,3,7
c25214,6,1
c25215,8,9
c25216,6,7
c25217,4,7
c25218,10,4
c25219,7,8
c25220,7,3
c25221,2,8
c25222,5,6
c25223,6,6
c25224,4,6
c25225,2,8
c25226,5,4
c25227,4,6
c25228,6,9
c25229,8,10
c25230,6,4
c25231,5,4
c25232,3,3
c25233,7,1
c25234,3,7
c25235,5,4
c25236,6,6
c25237,6,6
c25238,3,3
c25239,3,8
c25240,3,4
c25241,7,1
c25242,6,7
c25243,3,6
c25244,5,6
c25245,5,5
